Author ID,Paper ID,Author,Affiliation,Affiliation Type
38548192600,6876041,jorge poco,New York University,Academic Institution
37085451485,6876041,aritra dasgupta,New York University and DataONE,Academic Institution
38184496400,6876041,yaxing wei,Oak Ridge National Laboratory,Private Corporation
37601325100,6876041,william w. hargrove,USDA Forest Service,Private Corporation
37085449228,6876041,christopher r. schwalm,Northern Arizona University,Academic Institution
37085448433,6876041,deborah n. huntzinger,Northern Arizona University,Academic Institution
37669205100,6876041,robert b. cook,Oak Ridge National Laboratory,Private Corporation
38267713800,6876041,enrico bertini,New York University,Academic Institution
37275249200,6876041,claudio t. silva,New York University,Academic Institution
38474165100,6876029,wei zeng,"Nanyang Technological University, Singapore",Academic Institution
37336329800,6876029,chi-wing fu,"Nanyang Technological University, Singapore",Academic Institution
37945936400,6876029,stefan müller arisona,"University of Applied Sciences, Arts Northwestern Switzerland FHNW",Academic Institution
37085501932,6876029,alexander erath,ETH Zurich,Private Corporation
37272637300,6876029,huamin qu,Hong Kong University of Science and Technology,Academic Institution
38019494400,6876038,conglei shi,Hong Kong University of Science and Technology,Academic Institution
37407308300,6876038,yingcai wu,Microsoft Research Asia,Private Corporation
37406039100,6876038,shixia liu,Microsoft Research Asia,Private Corporation
37405368200,6876038,hong zhou,Shenzhen University,Academic Institution
37272637300,6876038,huamin qu,Hong Kong University of Science and Technology,Academic Institution
37281468400,6876008,jiawan zhang,"School of Computer Science and Technology, Tianjin University",Academic Institution
37085592798,6876008,e. yanli,"School of Computer Science and Technology, Tianjin University",Academic Institution
37085593547,6876008,jing ma,"SCS, Tianjin University",Academic Institution
37085588868,6876008,yahui zhao,"SCS, Tianjin University",Academic Institution
37085588605,6876008,binghan xu,"SCS, Tianjin University",Academic Institution
37085595937,6876008,liting sun,"SCS, Tianjin University",Academic Institution
37900009000,6876008,jinyan chen,"SCS, Tianjin University",Academic Institution
37403856700,6876008,xiaoru yuan,"School of EECS, Peking University",Academic Institution
37085388577,6876015,cong xie,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37291847800,6876015,wei chen,"Cyber Innovation Joint Research Center, Zhejiang University",Academic Institution
37085386143,6876015,xinxin huang,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37085373502,6876015,yueqi hu,"Dept. of Computer Science, University of North Carolina, Charlotte",Academic Institution
37591128900,6876015,scott barlowe,Western Carolina University,Academic Institution
37292632600,6876015,jing yang,"Dept. of Computer Science, University of North Carolina, Charlotte",Academic Institution
37853300200,6875926,sungahnn ko,"Purdue University in West Lafayette, IN, USA",Academic Institution
37085454267,6875926,jieqiong zhao,"Purdue University in West Lafayette, IN, USA",Academic Institution
37085405113,6875926,jing xia,"State Key Lab of CAD&CG, Zhejiang University in Hangzhou, China",Academic Institution
37601862300,6875926,shehzad afzal,"Purdue University in West Lafayette, IN, USA",Academic Institution
37601069300,6875926,xiaoyu wang,"University of North Carolina at Charlotte in Charlotte, NC, USA",Academic Institution
37378534500,6875926,gregory d. abram,"University of Texas at Austin in Austin, TX, USA",Academic Institution
37295438200,6875926,niklas elmqvist,"Purdue University in West Lafayette, IN, USA",Academic Institution
37085470062,6875926,len kne,"University of Minnesota in Minneapolis, MN, USA",Academic Institution
37085469079,6875926,david van riper,"University of Minnesota in Minneapolis, MN, USA",Academic Institution
37282571800,6875926,kelly gaither,"University of Texas at Austin in Austin, TX, USA",Academic Institution
37085468492,6875926,len kne,"University of Minnesota in Minneapolis, MN, USA",Academic Institution
37085413847,6875926,william tolone,"University of North Carolina at Charlotte in Charlotte, NC, USA",Academic Institution
37300425000,6875926,william ribarsky,"University of North Carolina at Charlotte in Charlotte, NC, USA",Academic Institution
37282598900,6875926,david s. ebert,"Purdue University in West Lafayette, IN, USA",Academic Institution
37407308300,6876032,yingcai wu,Microsoft Research,Private Corporation
37406039100,6876032,shixia liu,Microsoft Research,Private Corporation
37085533939,6876032,kai yan,Harbin Institute of Technology,Academic Institution
37077049000,6876032,mengchen liu,Tsinghua University,Academic Institution
37085535306,6876032,fangzhao wu,Tsinghua University,Academic Institution
37085399384,6875992,guodao sun,Zhejiang University of Technology,Academic Institution
37407308300,6875992,yingcai wu,Microsoft Research,Private Corporation
37406039100,6875992,shixia liu,Microsoft Research,Private Corporation
37077240400,6875992,tai-quan peng,Nanyang Technological University,Academic Institution
37405779600,6875992,jonathan j.h. zhu,City University of Hong Kong,Academic Institution
37429998500,6875992,ronghua liang,Zhejiang University of Technology,Academic Institution
38024987300,6876013,jian zhao,University of Toronto,Academic Institution
37604309600,6876013,nan cao,MIT,Private Corporation
37548307800,6876013,zhen wen,MIT,Private Corporation
38067589600,6876013,yale song,IBM J. Watson Research Center,Private Corporation
37598450200,6876013,yu-ru lin,University of Pittsburgh,Academic Institution
37669874100,6876013,christopher collins,UOIT,Private Corporation
37397435000,6875970,abish,Purdue University,Academic Institution
37396008400,6875970,ross maciejewski,Arizona State University,Academic Institution
37085362243,6875970,sherry towers,Arizona State University,Academic Institution
37085345931,6875970,sean mccullough,Purdue University,Academic Institution
37282598900,6875970,david s. ebert,Purdue University,Academic Institution
37085459182,6875950,çağatay demiralp,Stanford University,Academic Institution
38489801300,6875950,michael s. bernstein,Stanford University,Academic Institution
37550791300,6875950,jeffrey heer,University of Washington,Academic Institution
37546111900,6875978,lane harrison,Tufts University,Academic Institution
37085422673,6875978,fumeng yang,Tufts University,Academic Institution
37077249100,6875978,steven franconeri,Northwestern University,Academic Institution
37592409400,6875978,remco chang,Tufts University,Academic Institution
37085538383,6875941,artem konev,VRVis Vienna,Private Corporation
38111592300,6875941,jürgen waser,VRVis Vienna,Private Corporation
38490409700,6875941,bernhard sadransky,VRVis Vienna,Private Corporation
37085537947,6875941,daniel cornel,VRVis Vienna,Private Corporation
37085532133,6875941,rui a.p. perdigã£o,TU Vienna,Private Corporation
37085532505,6875941,zsolt horvã¡th,TU Vienna,Private Corporation
37282552200,6875941,eduard gröller,TU Vienna,Private Corporation
38488457200,6875989,connor gramazio,"Department of Computer Science, Brown University",Academic Institution
37085509824,6875989,karen b. schloss,"Department of Cognitive, Linguistic, Psychological Sciences at Brown University",Academic Institution
37275712600,6875989,david h laidlaw,"Department of Computer Science, Brown University",Academic Institution
37085379303,6875906,jeremy boy,"Inria, Telecom ParisTech, EnsadLab",Private Corporation
37871313100,6875906,ronald a rensink,University of British Columbia,Academic Institution
38267713800,6875906,enrico bertini,NYU Polytechnic School of Engineering,Private Corporation
37407972900,6875906,j.-d. fekete,Inria,Private Corporation
37267249200,6887357,jarke j. van wijk,Eindhoven University of Technology,Academic Institution
37595934400,6875960,juhee bae,North Carolina State University,Academic Institution
37356872100,6875960,benjamin watson,North Carolina State University,Academic Institution
37085522161,6888482,simon stusak,University of Munich (LMU),Academic Institution
38190079100,6888482,aurã©lien tabard,"Université de Lyon & CNRS, Université Lyon 1, LIRIS, UMR5205, France",Academic Institution
37085510125,6888482,franziska sauka,University of Munich (LMU),Academic Institution
37888039900,6888482,rohit ashok khot,"Exertion Games Lab, RMIT University",Academic Institution
37299644000,6888482,andreas butz,University of Munich (LMU),Academic Institution
37085525587,7042476,jan zahã¡lka,University of Amsterdam,Academic Institution
37267865600,7042476,marcel worring,University of Amsterdam,Academic Institution
37594026300,7042477,halldor janetzko,University oj Konstanz,Academic Institution
37085566394,7042477,dominik sacha,University oj Konstanz,Academic Institution
37085573450,7042477,manuel stein,University oj Konstanz,Academic Institution
37282557600,7042477,tobias schreck,University oj Konstanz,Academic Institution
37085433386,7042477,daniel a. keim,University oj Konstanz,Academic Institution
37266781000,7042477,oliver deussen,University oj Konstanz,Academic Institution
37867422200,7042478,carlos dietrich,Independent consultant,Private Corporation
37647314800,7042478,david koop,NYU,Private Corporation
37549893300,7042478,huy t. vo,NYU,Private Corporation
37275249200,7042478,claudio t. silva,NYU,Private Corporation
37597152500,7042479,tarik crnovrsanin,"VIDi, U. C., Davis",Private Corporation
37299311900,7042479,christopher muelder,"VIDi, U. C., Davis",Private Corporation
37275869400,7042479,kwan-liu ma,"VIDi, U. C., Davis",Private Corporation
38551542600,7042480,michael behrisch,"Universität Konstanz, Germany",Academic Institution
37077498900,7042480,fatih korkmaz,"Universität Konstanz, Germany",Academic Institution
37085541736,7042480,lin shao,"Universität Konstanz, Germany",Academic Institution
37282557600,7042480,tobias schreck,"Universität Konstanz, Germany",Academic Institution
38489539100,7042482,steven r. gomez,Brown University,Academic Institution
38489241200,7042482,hua guo,Brown University,Academic Institution
37548028800,7042482,caroline ziemkiewicz,"Aptima, Inc.",Private Corporation
37275712600,7042482,david h laidlaw,Brown University,Academic Institution
